id,jahr,alter,kategoriealter,geschlecht,nutzt-whatsapp,bsz,bszkat,bszkat2,Mein Smartphone liegt auch beim Schlafen immer in Griffweite,Griffweite,Ich kann auch gut mal einen Tag ohne Smartphone klar kommen,verzicht-kat,tiktok,tiktok-vertrauen,tiktok-nutzt,tiktok-vertr-nutzt,Informationsquelle,social-informiert,Ich mache mir Sorgen um meine Daten,sorgenbarometer,sorgenbarometer-geschlecht,sorgenbarometer-alter,Ich loesche meine Cookies regelmaessig,cookies,Fuer wie viel Geld mindestens wuerden sie all ihre Geraete eine Woche gar nicht benutzen?,Wieviel wuerden Sie einmalig bezahlen, um Ihre Lieblings Social Media Apps und Messenger noch nutzen zu koennen?,bezahlen,seriositaet
288,2024,33,6,Maennlich,1,Mehr als 5h,6,36,Ja,1,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher,2,1,3,Stimmt eher nicht,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
290,2024,14,2,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2, 100 CHF,Ich wuerde auf die App verzichten,0,1
297,2024,15,2,Maennlich,2,3h-4h,4,16,Nein,4,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher,2,1,1,Stimmt eher nicht,2, 100 CHF,Ich wuerde auf die App verzichten,0,1
300,2024,16,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt eher,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
302,2024,17,3,Maennlich,1,weniger als 1h,1,1,Nein,4,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt ganz,1,1,1,Stimmt ganz,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
303,2024,18,4,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt eher ,2,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
314,2024,44,6,Maennlich,1,2h-3h,3,9,Ja,1,Stimmt,1,Weiss nicht,3,2,5,Ja,1,Stimmt eher nicht,3,2,4,Stimmt eher nicht,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,3
315,2024,15,2,Weiblich,1,Mehr als 5h,6,36,Ja,1,Stimmt,1,eher Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,3
319,2024,17,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
323,2024,17,3,Weiblich,1,2h-3h,3,9,Nein,4,Stimmt,1,eher Ja,1,1,1,Eher Ja,2,Stimmt gar nicht,4,4,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
326,2024,17,3,Maennlich,1,weniger als 1h,1,1,Nein,4,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,3
330,2024,17,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher nicht,3,Nein,2,1,3,Ja,1,Stimmt eher,2,1,1,Stimmt ganz,1, 100 CHF,Ich wuerde auf die App verzichten,0,2
334,2024,16,3,Maennlich,1,1h-2h,2,4,Nein,4,Stimmt,1,eher Nein,2,1,3,Nein,3,Stimmt gar nicht,4,2,2,Stimmt ganz,1,ueber  100 CHF,Ich wuerde auf die App verzichten,0,6
340,2024,17,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
347,2024,16,3,Maennlich,1,Mehr als 5h,6,36,Ja,1,Stimmt,1,eher Ja,1,1,1,Nein,3,Stimmt eher,2,1,1,Stimmt ganz,1,ueber  100 CHF,Ich wuerde auf die App verzichten,0,3
349,2024,16,3,Weiblich,2,4h-5h,5,25,Ja,1,Stimmt eher ,2,Nein,2,1,3,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
352,2024,18,4,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,ueber  100 CHF,Ich wuerde auf die App verzichten,0,2
353,2024,17,3,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher,2,50 CHF,Ich wuerde auf die App verzichten,0,3
361,2024,16,3,Maennlich,1,4h-5h,5,25,Nein,4,Stimmt,1,eher Ja,1,1,1,Eher Ja,2,Stimmt ganz,1,1,1,Stimmt eher nicht,2,50 CHF,Ich wuerde auf die App verzichten,0,2
365,2024,17,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher nicht,3,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
368,2024,16,3,Maennlich,1,Mehr als 5h,6,36,Ja,1,Stimmt eher nicht,3,Nein,2,1,3,Nein,3,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,20 CHF,Ich wuerde auf die App verzichten,0,2
369,2024,16,3,Maennlich,1,4h-5h,5,25,eher Ja,2,Stimmt eher ,2,eher Nein,2,1,3,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,5
370,2024,16,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,1
371,2024,16,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Weiss nicht,3,1,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,2
374,2024,16,3,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,1,Stimmt eher,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,4
375,2024,17,3,Maennlich,1,Mehr als 5h,6,36,Ja,1,Stimmt,1,eher Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,3
377,2025,15,2,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt ganz,1,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,3
381,2025,18,4,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,20 CHF,Ich wuerde auf die App verzichten,0,3
384,2025,17,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,eher Ja,1,1,1,Nein,3,Stimmt gar nicht,4,2,2,Stimmt eher nicht,2,50 CHF,Ich wuerde auf die App verzichten,0,3
387,2025,16,3,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,eher Nein,2,2,4,Nein,3,Stimmt eher nicht,3,4,2,Stimmt ganz,1,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
397,2025,17,3,Maennlich,1,2h-3h,3,9,Nein,4,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher,2, 100 CHF,Ich wuerde auf die App verzichten,0,5
400,2025,17,3,Weiblich,1,1h-2h,2,4,Ja,1,Stimmt eher nicht,3,eher Nein,2,1,3,Eher nein,2,Stimmt gar nicht,4,4,2,Stimmt gar nicht,3, 100 CHF,Ich wuerde auf die App verzichten,0,4
408,2025,16,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,eher Nein,2,2,4,Eher nein,2,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
410,2025,16,3,Maennlich,1,Mehr als 5h,6,36,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Nein,3,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
411,2025,18,4,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
414,2025,15,2,Weiblich,1,4h-5h,5,25,eher Nein,3,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
416,2025,17,3,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
419,2025,17,3,Maennlich,1,2h-3h,3,9,Ja,1,Stimmt eher ,2,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,1,1,Stimmt gar nicht,3, 100 CHF,Ich wuerde auf die App verzichten,0,2
420,2025,17,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Ja,1,1,1,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,3
422,2025,16,3,Weiblich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,6
427,2025,17,3,Maennlich,1,4h-5h,5,25,eher Ja,2,Stimmt,1,Weiss nicht,3,1,5,Nein,3,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3, 100 CHF,Ich wuerde auf die App verzichten,0,6
430,2025,19,4,Maennlich,1,1h-2h,2,4,Ja,1,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher,2,1,1,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,3
434,2025,16,3,Weiblich,1,2h-3h,3,9,Nein,4,Stimmt eher ,2,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,20 CHF,Ich wuerde auf die App verzichten,0,1
436,2025,17,3,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher,2,3,1,Stimmt eher,2,50 CHF,Ich wuerde auf die App verzichten,0,4
437,2025,16,3,Maennlich,2,4h-5h,5,25,Nein,4,Stimmt,1,Nein,2,2,4,Ich brauche Social Media nie,3,Stimmt eher,2,1,1,Stimmt eher,2,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
438,2025,16,3,Maennlich,1,4h-5h,5,25,eher Nein,3,Stimmt,1,Nein,2,1,3,Ja,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,20 CHF,Ich wuerde auf die App verzichten,0,5
439,2025,16,3,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt eher,2,1,1,Stimmt gar nicht,3, 100 CHF,Ich wuerde auf die App verzichten,0,4
440,2025,18,4,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,1
443,2025,17,3,Weiblich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt ganz,1,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
445,2025,16,3,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,1,Stimmt eher,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
446,2025,15,2,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt,1,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,6
448,2025,15,2,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt,1,Weiss nicht,3,1,5,Nein,3,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
449,2025,16,3,Weiblich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
451,2025,18,4,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,eher Nein,2,1,3,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3, 100 CHF,Ich wuerde auf die App verzichten,0,3
453,2025,15,2,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher,2,3,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
457,2025,17,3,Weiblich,1,2h-3h,3,9,eher Nein,3,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,1
458,2025,15,2,Maennlich,1,3h-4h,4,16,Nein,4,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt ganz,1,1,1,Stimmt ganz,1,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,1
459,2025,15,2,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,Nein,2,1,3,Ja,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,50 CHF,Ich wuerde auf die App verzichten,0,5
462,2025,16,3,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,ueber  100 CHF,Ich wuerde auf die App verzichten,0,1
471,2025,16,3,Weiblich,1,weniger als 1h,1,1,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,Ich wuerde auf die App verzichten,0,2
475,2025,14,2,Weiblich,1,weniger als 1h,1,1,Nein,4,Stimmt,1,Nein,2,2,4,Ich brauche Social Media nie,3,Stimmt eher,2,3,1,Stimmt gar nicht,3,5 CHF,Ich wuerde auf die App verzichten,0,1
9,2021,18,4,Maennlich,1,2h-3h,3,9,eher Nein,3,Stimmt,1,Weiss nicht,3,2,5,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher,2,5 CHF,1-2 CHF,1,1
11,2021,18,4,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher,2,100 CHF,1-2 CHF,1,3
22,2021,20,5,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,3,3,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,4
26,2021,16,3,Maennlich,1,2h-3h,3,9,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,ueber 100 CHF,1-2 CHF,1,2
28,2021,18,4,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt eher ,2,Weiss nicht,3,2,5,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,2
31,2021,17,3,Weiblich,1,Mehr als 5h,6,36,Ja,1,Stimmt eher ,2,eher Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,100 CHF,1-2 CHF,1,1
32,2021,17,3,Weiblich,1,1h-2h,2,4,eher Nein,3,Stimmt,1,Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,20 CHF,1-2 CHF,1,1
35,2021,16,3,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt eher ,2,Ja,1,2,2,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,100 CHF,1-2 CHF,1,5
46,2021,15,2,Maennlich,1,4h-5h,5,25,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,5
47,2021,16,3,Weiblich,1,Mehr als 5h,6,36,eher Nein,3,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt ganz,1,3,1,Stimmt ganz,1,Wuerde ich auch gratis machen,1-2 CHF,1,2
57,2021,16,3,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher nein,2,Stimmt eher,2,1,1,Stimmt eher nicht,2,50 CHF,1-2 CHF,1,3
66,2021,15,2,Maennlich,1,Mehr als 5h,6,36,eher Ja,2,Stimmt eher ,2,Ja,1,1,1,Ja,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,50 CHF,1-2 CHF,1,2
67,2021,14,2,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt,1,eher Ja,1,1,1,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,50 CHF,1-2 CHF,1,1
85,2021,15,2,Weiblich,1,4h-5h,5,25,Nein,4,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt eher,2,50 CHF,1-2 CHF,1,3
91,2021,47,6,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt eher nicht,3,Weiss nicht,3,2,5,Eher nein,2,Stimmt ganz,1,3,3,Stimmt eher nicht,2,50 CHF,1-2 CHF,1,2
102,2021,15,2,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Ja,1,Stimmt eher,2,1,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,1
112,2021,16,3,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt eher nicht,3,eher Ja,1,1,1,Ja,1,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,Wuerde ich auch gratis machen,1-2 CHF,1,4
135,2022,15,2,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber 100 CHF,1-2 CHF,1,2
142,2022,15,2,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,Nein,2,1,3,Ja,1,Stimmt eher,2,3,1,Stimmt eher,2,50 CHF,1-2 CHF,1,1
144,2022,15,2,Weiblich,1,3h-4h,4,16,eher Nein,3,Stimmt eher nicht,3,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber 100 CHF,1-2 CHF,1,2
146,2022,15,2,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt gar nicht,4,2,2,Stimmt eher,2,ueber 100 CHF,1-2 CHF,1,3
147,2022,15,2,Maennlich,1,Mehr als 5h,6,36,Nein,4,Stimmt eher ,2,eher Nein,2,1,3,Nein,3,Stimmt eher,2,1,1,Stimmt gar nicht,3,ueber 100 CHF,1-2 CHF,1,3
151,2022,15,2,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt,1,eher Nein,2,2,4,Ja,1,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,2
166,2022,16,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,eher Nein,2,1,3,Ja,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,50 CHF,1-2 CHF,1,2
169,2022,16,3,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Nein,3,Stimmt eher,2,1,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,1-2 CHF,1,2
185,2022,16,3,Weiblich,1,4h-5h,5,25,Ja,1,Stimmt,1,eher Ja,1,1,1,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber 100 CHF,1-2 CHF,1,6
194,2022,24,5,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,4,4,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,4
196,2022,14,2,Maennlich,1,1h-2h,2,4,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt ganz,1,1,1,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,1
202,2023,14,2,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,1,3,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,100 CHF,1-2 CHF,1,3
211,2023,15,2,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt eher ,2,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher,2,50 CHF,1-2 CHF,1,2
