id,jahr,alter,kategoriealter,geschlecht,nutzt-whatsapp,bsz,bszkat,bszkat2,Mein Smartphone liegt auch beim Schlafen immer in Griffweite,Griffweite,Ich kann auch gut mal einen Tag ohne Smartphone klar kommen,verzicht-kat,tiktok,tiktok-vertrauen,tiktok-nutzt,tiktok-vertr-nutzt,Informationsquelle,social-informiert,Ich mache mir Sorgen um meine Daten,sorgenbarometer,sorgenbarometer-geschlecht,sorgenbarometer-alter,Ich loesche meine Cookies regelmaessig,cookies,Fuer wie viel Geld mindestens wuerden sie all ihre Geraete eine Woche gar nicht benutzen?,Wieviel wuerden Sie einmalig bezahlen, um Ihre Lieblings Social Media Apps und Messenger noch nutzen zu koennen?,bezahlen,seriositaet
216,2023,14,2,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,100 CHF,1-2 CHF,1,3
217,2023,16,3,Non-Binaer,1,2h-3h,3,9,eher Ja,2,Stimmt,1,eher Ja,1,1,1,Eher nein,2,Stimmt eher nicht,3,5,2,Stimmt eher,2,50 CHF,1-2 CHF,1,1
225,2023,16,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,eher Nein,2,2,4,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,1
226,2023,16,3,Maennlich,1,1h-2h,2,4,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,2
230,2023,16,3,Maennlich,1,3h-4h,4,16,Ja,1,Stimmt eher nicht,3,Ja,1,1,1,Eher nein,2,Stimmt eher,2,1,1,Stimmt eher nicht,2,100 CHF,1-2 CHF,1,2
231,2023,16,3,Weiblich,1,Mehr als 5h,6,36,Ja,1,Stimmt eher nicht,3,Nein,2,1,3,Ja,1,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,2
238,2023,17,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,eher Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,50 CHF,1-2 CHF,1,1
243,2023,16,3,Weiblich,1,2h-3h,3,9,Nein,4,Stimmt,1,Nein,2,1,3,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,2
244,2023,16,3,Weiblich,1,4h-5h,5,25,eher Ja,2,Stimmt,1,Nein,2,1,3,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,2
267,2023,16,3,Maennlich,1,2h-3h,3,9,Ja,1,Stimmt eher ,2,eher Ja,1,1,1,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,ueber  100 CHF,1-2 CHF,1,3
270,2023,19,4,Weiblich,1,1h-2h,2,4,Ja,1,Stimmt eher ,2,Nein,2,2,4,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,1
275,2023,16,3,Maennlich,1,2h-3h,3,9,Ja,1,Stimmt,1,Ja,1,1,1,Ja,1,Stimmt gar nicht,4,2,2,Stimmt eher nicht,2,10 CHF,1-2 CHF,1,2
285,2023,18,4,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Nein,3,Stimmt eher,2,3,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,1-2 CHF,1,1
287,2024,15,2,Maennlich,1,4h-5h,5,25,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,1
296,2024,14,2,Non-Binaer,1,3h-4h,4,16,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,1,3,Eher Ja,2,Stimmt eher nicht,3,5,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,2
301,2024,15,2,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,Weiss nicht,3,2,5,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,ueber  100 CHF,1-2 CHF,1,3
311,2024,16,3,Weiblich,2,3h-4h,4,16,Nein,4,Stimmt,1,Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,1
313,2024,16,3,Maennlich,1,2h-3h,3,9,Nein,4,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,5 CHF,1-2 CHF,1,2
317,2024,16,3,Weiblich,1,2h-3h,3,9,eher Nein,3,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,6
322,2024,18,4,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Nein,3,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,ueber  100 CHF,1-2 CHF,1,1
328,2024,17,3,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,1,1,Stimmt eher nicht,2,50 CHF,1-2 CHF,1,2
331,2024,16,3,Weiblich,1,Mehr als 5h,6,36,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,3,1,Stimmt eher nicht,2, 100 CHF,1-2 CHF,1,3
333,2024,16,3,Maennlich,1,2h-3h,3,9,eher Nein,3,Stimmt eher nicht,3,Nein,2,2,4,Eher Ja,2,Stimmt ganz,1,1,1,Stimmt eher nicht,2,20 CHF,1-2 CHF,1,2
339,2024,17,3,Non-Binaer,2,3h-4h,4,16,Ja,1,Stimmt eher ,2,eher Ja,1,1,1,Eher nein,2,Stimmt eher nicht,3,5,2,Stimmt eher nicht,2,50 CHF,1-2 CHF,1,4
343,2024,15,2,Weiblich,1,4h-5h,5,25,Ja,1,Stimmt,1,eher Ja,1,1,1,Nein,3,Stimmt gar nicht,4,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,2
345,2024,15,2,Weiblich,2,3h-4h,4,16,Nein,4,Stimmt,1,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3, 100 CHF,1-2 CHF,1,6
346,2024,16,3,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt eher nicht,3,eher Ja,1,1,1,Eher Ja,2,Stimmt eher,2,3,1,Stimmt eher,2,50 CHF,1-2 CHF,1,1
351,2024,16,3,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt ganz,1,1,1,Stimmt ganz,1,Wuerde ich auch gratis machen,1-2 CHF,1,2
356,2024,17,3,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt eher ,2,eher Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,1,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,3
357,2024,20,5,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt eher ,2,Nein,2,2,4,Eher Ja,2,Stimmt eher,2,1,3,Stimmt eher nicht,2,ueber  100 CHF,1-2 CHF,1,1
358,2024,16,3,Maennlich,1,2h-3h,3,9,eher Ja,2,Stimmt eher ,2,eher Nein,2,2,4,Nein,3,Stimmt eher nicht,3,2,2,Stimmt ganz,1, 100 CHF,1-2 CHF,1,1
362,2024,16,3,Maennlich,1,weniger als 1h,1,1,Nein,4,Stimmt,1,Weiss nicht,3,2,5,Nein,3,Stimmt eher,2,1,1,Stimmt eher nicht,2,20 CHF,1-2 CHF,1,2
366,2024,17,3,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt,1,eher Nein,2,1,3,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,10 CHF,1-2 CHF,1,1
372,2024,16,3,Weiblich,1,Mehr als 5h,6,36,Ja,1,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,1
373,2024,21,5,Maennlich,1,Mehr als 5h,6,36,Nein,4,Stimmt eher ,2,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,2,4,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,3
379,2025,16,3,Weiblich,1,weniger als 1h,1,1,Ja,1,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,10 CHF,1-2 CHF,1,1
380,2025,14,2,Weiblich,1,1h-2h,2,4,Nein,4,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,20 CHF,1-2 CHF,1,1
389,2025,15,2,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,50 CHF,1-2 CHF,1,3
390,2025,16,3,Weiblich,1,weniger als 1h,1,1,Nein,4,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,ueber  100 CHF,1-2 CHF,1,2
391,2025,17,3,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt ganz,1,3,1,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,3
394,2025,16,3,Maennlich,1,4h-5h,5,25,Nein,4,Stimmt,1,eher Nein,2,1,3,Nein,3,Stimmt eher,2,1,1,Stimmt gar nicht,3, 100 CHF,1-2 CHF,1,2
405,2025,18,4,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,Wuerde ich auch gratis machen,1-2 CHF,1,3
406,2025,18,4,Weiblich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,Nein,2,2,4,Nein,3,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,1
407,2025,17,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher nicht,3,Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,1
409,2025,18,4,Weiblich,1,4h-5h,5,25,Ja,1,Stimmt eher nicht,3,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber  100 CHF,1-2 CHF,1,2
444,2025,16,3,Maennlich,1,2h-3h,3,9,eher Nein,3,Stimmt eher ,2,eher Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher,2,50 CHF,1-2 CHF,1,2
466,2025,15,2,Maennlich,1,weniger als 1h,1,1,eher Nein,3,Stimmt,1,Nein,2,2,4,Eher nein,2,Stimmt ganz,1,1,1,Stimmt ganz,1, 100 CHF,1-2 CHF,1,2
472,2025,14,2,Moechte nicht antworten,1,2h-3h,3,9,Nein,4,Stimmt,1,Nein,2,2,4,Ja,1,Stimmt eher,2,5,1,Stimmt eher,2,Wuerde ich auch gratis machen,1-2 CHF,1,2
4,2021,15,2,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt eher ,2,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,1,1,Stimmt ganz,1,100 CHF,3-5 CHF,2,1
12,2021,16,3,Weiblich,1,4h-5h,5,25,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,ueber 100 CHF,3-5 CHF,2,2
16,2021,16,3,Weiblich,1,2h-3h,3,9,eher Nein,3,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,Wuerde ich auch gratis machen,3-5 CHF,2,2
17,2021,17,3,Maennlich,1,Mehr als 5h,6,36,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,1,1,Stimmt eher,2,Wuerde ich auch gratis machen,3-5 CHF,2,1
19,2021,19,4,Weiblich,1,4h-5h,5,25,eher Ja,2,Stimmt,1,Weiss nicht,3,2,5,Ja,1,Stimmt eher,2,3,1,Stimmt ganz,1,ueber 100 CHF,3-5 CHF,2,2
24,2021,42,6,Maennlich,1,weniger als 1h,1,1,eher Nein,3,Stimmt eher ,2,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,1,3,Stimmt eher nicht,2,Wuerde ich auch gratis machen,3-5 CHF,2,2
38,2021,16,3,Weiblich,1,2h-3h,3,9,Nein,4,Stimmt eher nicht,3,eher Ja,1,1,1,Eher nein,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,ueber 100 CHF,3-5 CHF,2,3
51,2021,16,3,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt eher nicht,3,eher Nein,2,1,3,Ja,1,Stimmt eher,2,3,1,Stimmt eher,2,100 CHF,3-5 CHF,2,2
59,2021,16,3,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt ganz,1,20 CHF,3-5 CHF,2,2
64,2021,14,2,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Eher Ja,2,Stimmt gar nicht,4,2,2,Stimmt gar nicht,3,50 CHF,3-5 CHF,2,3
72,2021,15,2,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,3-5 CHF,2,4
76,2021,46,6,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Weiss nicht,3,2,5,Eher nein,2,Stimmt eher,2,1,3,Stimmt eher,2,Wuerde ich auch gratis machen,3-5 CHF,2,4
77,2021,16,3,Maennlich,1,3h-4h,4,16,Nein,4,Stimmt eher ,2,Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,50 CHF,3-5 CHF,2,3
82,2021,53,6,Weiblich,1,1h-2h,2,4,Ja,1,Stimmt,1,Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,4,4,Stimmt eher nicht,2,50 CHF,3-5 CHF,2,2
90,2021,46,6,Maennlich,1,weniger als 1h,1,1,Ja,1,Stimmt eher ,2,Weiss nicht,3,2,5,Eher nein,2,Stimmt eher,2,1,3,Stimmt eher,2,Wuerde ich auch gratis machen,3-5 CHF,2,1
93,2021,17,3,Maennlich,1,Mehr als 5h,6,36,eher Ja,2,Stimmt,1,Nein,2,1,3,Eher nein,2,Stimmt ganz,1,1,1,Stimmt eher nicht,2,Wuerde ich auch gratis machen,3-5 CHF,2,3
96,2021,26,5,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt eher ,2,eher Nein,2,2,4,Eher nein,2,Stimmt eher,2,3,3,Stimmt eher nicht,2,100 CHF,3-5 CHF,2,1
101,2021,16,3,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt eher ,2,eher Nein,2,1,3,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,ueber 100 CHF,3-5 CHF,2,1
111,2021,16,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,Nein,2,1,3,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,100 CHF,3-5 CHF,2,2
116,2021,16,3,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt,1,Weiss nicht,3,1,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,ueber 100 CHF,3-5 CHF,2,2
118,2021,15,2,Maennlich,1,3h-4h,4,16,eher Ja,2,Stimmt eher nicht,3,eher Nein,2,1,3,Ja,1,Stimmt eher,2,1,1,Stimmt eher nicht,2,ueber 100 CHF,3-5 CHF,2,4
121,2021,14,2,Weiblich,1,1h-2h,2,4,eher Nein,3,Stimmt,1,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt eher nicht,2,100 CHF,3-5 CHF,2,1
130,2022,17,3,Moechte nicht antworten,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,Nein,2,1,3,Ja,1,Stimmt eher,2,5,1,Stimmt eher nicht,2,ueber 100 CHF,3-5 CHF,2,2
143,2022,14,2,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt eher ,2,Nein,2,1,3,Ja,1,Stimmt eher,2,3,1,Stimmt gar nicht,3,ueber 100 CHF,3-5 CHF,2,1
148,2022,15,2,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt eher ,2,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,20 CHF,3-5 CHF,2,1
155,2022,15,2,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher nein,2,Stimmt eher,2,3,1,Stimmt eher,2,10 CHF,3-5 CHF,2,2
159,2022,16,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt eher nicht,3,Weiss nicht,3,2,5,Eher nein,2,Stimmt ganz,1,3,1,Stimmt gar nicht,3,ueber 100 CHF,3-5 CHF,2,1
162,2022,15,2,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Eher Ja,2,Stimmt eher,2,3,1,Stimmt gar nicht,3,Wuerde ich auch gratis machen,3-5 CHF,2,3
167,2022,16,3,Maennlich,1,4h-5h,5,25,Ja,1,Stimmt eher nicht,3,eher Ja,1,1,1,Ja,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,100 CHF,3-5 CHF,2,3
171,2022,16,3,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt eher ,2,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt ganz,1,ueber 100 CHF,3-5 CHF,2,2
184,2022,16,3,Maennlich,2,1h-2h,2,4,eher Ja,2,Stimmt,1,Nein,2,2,4,Ich brauche Social Media nie,3,Stimmt eher,2,1,1,Stimmt eher,2,20 CHF,3-5 CHF,2,2
186,2022,17,3,Maennlich,1,1h-2h,2,4,Nein,4,Stimmt,1,Weiss nicht,3,2,5,Eher nein,2,Stimmt eher,2,1,1,Stimmt eher nicht,2,ueber 100 CHF,3-5 CHF,2,2
188,2022,16,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt eher ,2,eher Nein,2,2,4,Eher Ja,2,Stimmt ganz,1,3,1,Stimmt eher,2,100 CHF,3-5 CHF,2,2
208,2023,15,2,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt eher ,2,Nein,2,2,4,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,20 CHF,3-5 CHF,2,2
212,2023,14,2,Weiblich,1,2h-3h,3,9,eher Ja,2,Stimmt eher ,2,eher Ja,1,1,1,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,20 CHF,3-5 CHF,2,2
214,2023,15,2,Maennlich,1,2h-3h,3,9,Nein,4,Stimmt,1,Weiss nicht,3,2,5,Eher Ja,2,Stimmt eher,2,1,1,Stimmt gar nicht,3,50 CHF,3-5 CHF,2,1
219,2023,17,3,Weiblich,1,2h-3h,3,9,Nein,4,Stimmt eher ,2,Nein,2,1,3,Nein,3,Stimmt ganz,1,3,1,Stimmt gar nicht,3,ueber  100 CHF,3-5 CHF,2,1
237,2023,17,3,Non-Binaer,1,Mehr als 5h,6,36,eher Ja,2,Stimmt eher ,2,Nein,2,1,3,Ja,1,Stimmt eher,2,5,1,Stimmt eher nicht,2,ueber  100 CHF,3-5 CHF,2,5
239,2023,17,3,Weiblich,1,3h-4h,4,16,eher Ja,2,Stimmt,1,Nein,2,2,4,Nein,3,Stimmt eher,2,3,1,Stimmt eher nicht,2,ueber  100 CHF,3-5 CHF,2,1
240,2023,16,3,Weiblich,1,4h-5h,5,25,Nein,4,Stimmt,1,eher Nein,2,1,3,Ja,1,Stimmt eher,2,3,1,Stimmt gar nicht,3,100 CHF,3-5 CHF,2,1
241,2023,17,3,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt,1,Ja,1,1,1,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,20 CHF,3-5 CHF,2,4
245,2023,18,4,Maennlich,1,1h-2h,2,4,eher Ja,2,Stimmt eher ,2,eher Ja,1,2,2,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher,2,100 CHF,3-5 CHF,2,2
246,2023,17,3,Maennlich,1,Mehr als 5h,6,36,Ja,1,Stimmt nicht,4,eher Nein,2,2,4,Ja,1,Stimmt eher nicht,3,2,2,Stimmt gar nicht,3,ueber  100 CHF,3-5 CHF,2,3
247,2023,16,3,Maennlich,1,4h-5h,5,25,eher Ja,2,Stimmt eher nicht,3,Nein,2,2,4,Ja,1,Stimmt gar nicht,4,2,2,Stimmt ganz,1,50 CHF,3-5 CHF,2,2
248,2023,15,2,Weiblich,1,2h-3h,3,9,Ja,1,Stimmt eher ,2,Nein,2,1,3,Ja,1,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3,100 CHF,3-5 CHF,2,2
255,2023,18,4,Moechte nicht antworten,1,1h-2h,2,4,Ja,1,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher,2,5,1,Stimmt eher,2,ueber  100 CHF,3-5 CHF,2,1
272,2023,17,3,Non-Binaer,1,2h-3h,3,9,eher Ja,2,Stimmt,1,eher Nein,2,1,3,Nein,3,Stimmt eher nicht,3,5,2,Stimmt gar nicht,3,10 CHF,3-5 CHF,2,1
278,2023,16,3,Maennlich,1,3h-4h,4,16,Nein,4,Stimmt eher nicht,3,eher Nein,2,1,3,Eher Ja,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,100 CHF,3-5 CHF,2,2
279,2023,19,4,Maennlich,1,3h-4h,4,16,eher Nein,3,Stimmt eher nicht,3,eher Nein,2,2,4,Ja,1,Stimmt ganz,1,1,1,Stimmt eher nicht,2,ueber  100 CHF,3-5 CHF,2,3
284,2023,17,3,Weiblich,1,3h-4h,4,16,Ja,1,Stimmt,1,eher Ja,1,1,1,Ja,1,Stimmt eher,2,3,1,Stimmt eher nicht,2,100 CHF,3-5 CHF,2,2
295,2024,16,3,Maennlich,2,3h-4h,4,16,Nein,4,Stimmt eher ,2,Nein,2,2,4,Eher nein,2,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,20 CHF,3-5 CHF,2,2
307,2024,17,3,Weiblich,1,3h-4h,4,16,eher Nein,3,Stimmt eher ,2,Weiss nicht,3,1,5,Eher Ja,2,Stimmt eher nicht,3,4,2,Stimmt gar nicht,3, 100 CHF,3-5 CHF,2,1
309,2024,16,3,Maennlich,1,3h-4h,4,16,Nein,4,Stimmt eher nicht,3,Nein,2,1,3,Ja,1,Stimmt eher nicht,3,2,2,Stimmt eher nicht,2,Wuerde ich auch gratis machen,3-5 CHF,2,2
